,respiratory system disease,integumentary system disease,immune system disease,gastrointestinal system disease,musculoskeletal system disease,acquired metabolic disease,urinary system disease,cardiovascular system disease,nervous system disease,cancer,multiple
22919,0,0,0,0,0,0,0,1,0,0,0
23491,0,0,0,0,0,0,0,1,0,0,0
2634,0,0,0,0,0,0,0,1,0,0,0
2710,0,0,0,0,0,0,0,1,0,0,0
2768,0,0,0,0,0,0,0,0,0,0,1
28984,0,0,0,0,0,0,0,1,0,0,0
2946,0,0,0,0,0,0,0,0,0,0,1
2992,0,0,0,0,0,0,0,1,0,0,0
3030,0,0,0,0,0,0,0,1,0,0,0
3097,0,0,0,0,0,0,0,1,0,0,0
3098,0,0,0,0,0,0,0,0,0,0,1
3099,0,0,0,0,0,0,0,0,0,0,1
3158,0,0,0,0,0,0,0,1,0,0,0
3164,0,0,0,0,0,0,0,1,0,0,0
3306,0,0,0,0,0,0,0,1,0,0,0
334,0,0,0,0,0,0,0,1,0,0,0
3397,0,0,0,0,0,0,0,0,0,0,1
3459,0,0,0,0,0,0,0,0,0,0,1
389,0,0,0,0,0,0,0,1,0,0,0
406,0,0,0,0,0,0,0,0,0,0,1
4223,0,0,0,0,0,0,0,1,0,0,0
4329,0,0,0,0,0,0,0,0,0,0,1
4478,0,0,0,0,0,0,0,1,0,0,0
4691,0,0,0,0,0,0,0,1,0,0,0
4734,0,0,0,0,0,0,0,0,0,0,1
5037,0,0,0,0,0,0,0,0,0,0,1
5166,0,0,0,0,0,0,0,1,0,0,0
5209,0,0,0,0,0,0,0,0,0,0,1
5213,0,0,0,0,0,0,0,1,0,0,0
5236,0,0,0,0,0,0,0,0,0,0,1
5320,0,0,0,0,0,0,0,1,0,0,0
5471,0,0,0,0,0,0,0,1,0,0,0
54738,0,0,0,0,0,0,0,1,0,0,0
5495,0,0,0,0,0,0,0,1,0,0,0
5515,0,0,0,0,0,0,0,0,0,0,1
5534,0,0,0,0,0,0,0,1,0,0,0
5693,0,0,0,0,0,0,0,1,0,0,0
5786,0,0,0,0,0,0,0,1,0,0,0
5868,0,0,0,0,0,0,0,1,0,0,0
60,0,0,0,0,0,0,0,0,0,0,1
60674,0,0,0,0,0,0,0,1,0,0,0
6139,0,0,0,0,0,0,0,1,0,0,0
6252,0,0,0,0,0,0,0,1,0,0,0
6262,0,0,0,0,0,0,0,1,0,0,0
6533,0,0,0,0,0,0,0,1,0,0,0
6546,0,0,0,0,0,0,0,0,0,0,1
6890,0,0,0,0,0,0,0,1,0,0,0
6935,0,0,0,0,0,0,0,0,0,0,1
7139,0,0,0,0,0,0,0,0,0,0,1
7357,0,0,0,0,0,0,0,0,0,0,1
7386,0,0,0,0,0,0,0,1,0,0,0
7846,0,0,0,0,0,0,0,1,0,0,0
7879,0,0,0,0,0,0,0,1,0,0,0
79924,0,0,0,0,0,0,0,1,0,0,0
81876,0,0,0,0,0,0,0,1,0,0,0
821,0,0,0,0,0,0,0,0,0,0,1
83939,0,0,0,0,0,0,0,1,0,0,0
83992,0,0,0,0,0,0,0,1,0,0,0
8553,0,0,0,0,0,0,0,0,0,0,1
8773,0,0,0,0,0,0,0,1,0,0,0
91543,0,0,0,0,0,0,0,1,0,0,0
9314,0,0,0,0,0,0,0,1,0,0,0
9451,0,0,0,0,0,0,0,0,0,0,1
952,0,0,0,0,0,0,0,1,0,0,0
9588,0,0,0,0,0,0,0,0,0,0,1
9637,0,0,0,0,0,0,0,1,0,0,0
100188321,0,0,0,0,0,0,0,1,0,0,0
100188807,0,0,0,0,0,0,0,1,0,0,0
100188808,0,0,0,0,0,0,0,1,0,0,0
100188825,0,0,0,0,0,0,0,1,0,0,0
117191,0,0,0,0,0,0,0,1,0,0,0
387575,0,0,0,0,0,0,0,1,0,0,0
444980,0,0,0,0,0,0,0,1,0,0,0
50986,0,0,0,0,0,0,0,1,0,0,0
51320,0,0,0,0,0,0,0,1,0,0,0
5740,0,0,0,0,0,0,0,0,0,0,1
10367,0,0,0,0,0,0,0,0,0,0,1
10599,0,0,0,0,0,0,0,0,0,0,1
1376,0,0,0,0,1,0,0,0,0,0,0
2170,0,0,0,0,1,0,0,0,0,0,0
3094,0,0,0,0,1,0,0,0,0,0,0
3363,0,0,0,0,1,0,0,0,0,0,0
383,0,0,0,0,0,0,0,0,0,0,1
440275,0,0,0,0,0,0,0,0,0,0,1
4549,0,0,0,0,1,0,0,0,0,0,0
4571,0,0,0,0,1,0,0,0,0,0,0
4572,0,0,0,0,1,0,0,0,0,0,0
5837,0,0,0,0,1,0,0,0,0,0,0
5913,0,0,0,0,1,0,0,0,0,0,0
7136,0,0,0,0,1,0,0,0,0,0,0
7273,0,0,0,0,0,0,0,0,0,0,1
729920,0,0,0,0,1,0,0,0,0,0,0
84466,0,0,0,0,0,0,0,0,0,0,1
9177,0,0,0,0,0,0,0,0,0,0,1
191,0,0,0,1,0,0,0,0,0,0,0
4713,0,0,0,1,0,0,0,0,0,0,0
54949,0,0,0,1,0,0,0,0,0,0,0
5532,0,0,0,1,0,0,0,0,0,0,0
56899,0,0,0,1,0,0,0,0,0,0,0
635,0,0,0,0,0,0,0,0,0,0,1
6622,0,0,0,0,0,0,0,0,0,0,1
815,0,0,0,0,0,0,0,0,0,0,1
10370,0,0,0,0,0,0,0,0,0,0,1
114907,0,0,0,0,1,0,0,0,0,0,0
25937,0,0,0,0,1,0,0,0,0,0,0
2688,0,0,0,0,0,0,0,0,0,0,1
84676,0,0,0,0,0,0,0,0,0,0,1
5155,0,0,0,0,0,0,0,0,0,0,1
5159,0,0,0,0,0,0,0,0,0,0,1
6575,0,0,0,0,0,0,0,0,0,0,1
80704,0,0,0,0,0,0,0,0,1,0,0
8622,0,0,0,0,0,0,0,0,1,0,0
9213,0,0,0,0,0,0,0,0,0,0,1
3113,0,0,0,0,0,0,0,0,0,0,1
3455,0,0,0,0,0,0,0,0,0,0,0
3588,0,0,0,0,0,0,0,1,0,0,0
6554,0,0,0,0,0,0,0,0,0,0,0
10253,1,0,0,0,0,0,0,0,0,0,0
10265,0,0,0,0,0,0,0,0,0,0,1
10365,1,0,0,0,0,0,0,0,0,0,0
114131,1,0,0,0,0,0,0,0,0,0,0
151,1,0,0,0,0,0,0,0,0,0,0
153572,1,0,0,0,0,0,0,0,0,0,0
26253,1,0,0,0,0,0,0,0,0,0,0
27125,0,0,0,0,0,0,0,0,0,0,1
338339,1,0,0,0,0,0,0,0,0,0,0
3482,0,0,0,0,0,0,0,0,0,0,1
3815,0,0,0,0,0,0,0,0,0,0,1
3948,1,0,0,0,0,0,0,0,0,0,0
4317,0,0,0,0,0,0,0,0,0,0,1
5156,0,0,0,0,0,0,0,0,0,0,1
5745,1,0,0,0,0,0,0,0,0,0,0
683,0,0,0,0,0,0,0,0,0,0,1
7356,1,0,0,0,0,0,0,0,0,0,0
79191,1,0,0,0,0,0,0,0,0,0,0
79192,1,0,0,0,0,0,0,0,0,0,0
976,1,0,0,0,0,0,0,0,0,0,0
100529262,0,0,0,0,0,0,0,0,0,0,1
100529264,1,0,0,0,0,0,0,0,0,0,0
10411,1,0,0,0,0,0,0,0,0,0,0
11097,1,0,0,0,0,0,0,0,0,0,0
123688,1,0,0,0,0,0,0,0,0,0,0
132320,1,0,0,0,0,0,0,0,0,0,0
1740,0,0,0,0,0,0,0,0,0,0,1
192668,1,0,0,0,0,0,0,0,0,0,0
200373,1,0,0,0,0,0,0,0,0,0,0
260431,1,0,0,0,0,0,0,0,0,0,0
283229,1,0,0,0,0,0,0,0,0,0,0
3066,0,0,0,0,0,0,0,0,0,0,1
311,0,0,0,0,0,0,0,0,0,0,1
338811,0,0,0,0,0,0,0,0,0,0,1
3658,1,0,0,0,0,0,0,0,0,0,0
388815,0,0,0,0,0,0,0,0,0,0,1
4312,0,0,0,0,0,0,0,0,0,0,1
57484,1,0,0,0,0,0,0,0,0,0,0
79890,0,0,0,0,0,0,0,0,0,0,1
80150,0,0,0,0,0,0,0,0,0,0,1
80195,1,0,0,0,0,0,0,0,0,0,0
925,1,0,0,0,0,0,0,0,0,0,0
977,1,0,0,0,0,0,0,0,0,0,0
9914,1,0,0,0,0,0,0,0,0,0,0
100126572,0,0,0,0,0,0,0,0,1,0,0
100170841,0,0,0,0,0,0,0,0,1,0,0
10038,0,0,0,0,0,0,0,0,1,0,0
10129,0,0,0,0,0,0,0,0,1,0,0
1020,0,0,0,0,0,0,0,0,1,0,0
1022,0,0,0,0,0,0,0,0,1,0,0
10561,0,0,0,0,0,0,0,0,1,0,0
10577,0,0,0,0,0,0,0,0,1,0,0
10592,0,0,0,0,0,0,0,0,1,0,0
10643,0,0,0,0,0,0,0,0,1,0,0
1066,0,0,0,0,0,0,0,0,0,0,1
10732,0,0,0,0,0,0,0,0,1,0,0
10859,0,0,0,0,0,0,0,0,1,0,0
10908,0,0,0,0,0,0,0,0,1,0,0
11006,0,0,0,0,0,0,0,0,1,0,0
11056,0,0,0,0,0,0,0,0,1,0,0
1111,0,0,0,0,0,0,0,0,0,0,1
11190,0,0,0,0,0,0,0,0,1,0,0
113510,0,0,0,0,0,0,0,0,1,0,0
114785,0,0,0,0,0,0,0,0,1,0,0
114880,0,0,0,0,0,0,0,0,1,0,0
115265,0,0,0,0,0,0,0,0,0,0,1
126129,0,0,0,0,0,0,0,0,0,0,1
1299,0,0,0,0,0,0,0,0,1,0,0
1396,0,0,0,0,0,0,0,0,1,0,0
151126,0,0,0,0,0,0,0,0,1,0,0
157313,0,0,0,0,0,0,0,0,1,0,0
1582,0,0,0,0,0,0,0,0,0,0,1
159162,0,0,0,0,0,0,0,0,1,0,0
1617,0,0,0,0,0,0,0,0,1,0,0
1633,0,0,0,0,0,0,0,0,1,0,0
169270,0,0,0,0,0,0,0,0,1,0,0
1780,0,0,0,0,0,0,0,0,0,0,1
201299,0,0,0,0,0,0,0,0,1,0,0
2071,0,0,0,0,0,0,0,0,1,0,0
22943,0,0,0,0,0,0,0,0,0,0,1
23005,0,0,0,0,0,0,0,0,1,0,0
23170,0,0,0,0,0,0,0,0,1,0,0
23221,0,0,0,0,0,0,0,0,1,0,0
23242,0,0,0,0,0,0,0,0,1,0,0
2327,0,0,0,0,0,0,0,0,1,0,0
23563,0,0,0,0,0,0,0,0,1,0,0
23683,0,0,0,0,0,0,0,0,0,0,1
239,0,0,0,0,0,0,0,0,0,0,1
2528,0,0,0,0,0,0,0,0,1,0,0
2574,0,0,0,0,0,0,0,0,1,0,0
2575,0,0,0,0,0,0,0,0,1,0,0
2576,0,0,0,0,0,0,0,0,1,0,0
2578,0,0,0,0,0,0,0,0,1,0,0
2579,0,0,0,0,0,0,0,0,1,0,0
25830,0,0,0,0,0,0,0,0,1,0,0
26022,0,0,0,0,0,0,0,0,1,0,0
266740,0,0,0,0,0,0,0,0,1,0,0
2670,0,0,0,0,0,0,0,0,1,0,0
26748,0,0,0,0,0,0,0,0,1,0,0
2707,0,0,0,0,0,0,0,0,0,0,1
27257,0,0,0,0,0,0,0,0,1,0,0
27340,0,0,0,0,0,0,0,0,1,0,0
28232,0,0,0,0,0,0,0,0,1,0,0
2838,0,0,0,0,0,0,0,0,1,0,0
2954,0,0,0,0,0,0,0,0,0,0,1
2965,0,0,0,0,0,0,0,0,1,0,0
2999,0,0,0,0,0,0,0,0,1,0,0
3044,0,0,0,0,0,0,0,0,0,0,1
30812,0,0,0,0,0,0,0,0,1,0,0
3161,0,0,0,0,0,0,0,0,0,0,1
326624,0,0,0,0,0,0,0,0,1,0,0
3364,0,0,0,0,0,0,0,0,1,0,0
3460,0,0,0,0,0,0,0,0,1,0,0
3508,0,0,0,0,0,0,0,0,1,0,0
368,0,0,0,0,0,0,0,0,1,0,0
3725,0,0,0,0,0,0,0,0,0,0,1
3904,0,0,0,0,0,0,0,0,1,0,0
4041,0,0,0,0,0,0,0,0,0,0,1
4058,0,0,0,0,0,0,0,0,1,0,0
410,0,0,0,0,0,0,0,0,1,0,0
4101,0,0,0,0,0,0,0,0,1,0,0
421,0,0,0,0,0,0,0,0,1,0,0
4314,0,0,0,0,0,0,0,0,0,0,1
4330,0,0,0,0,0,0,0,0,0,0,1
4361,0,0,0,0,0,0,0,0,1,0,0
440279,0,0,0,0,0,0,0,0,1,0,0
4548,0,0,0,0,0,0,0,0,0,0,1
4644,0,0,0,0,0,0,0,0,0,0,1
4744,0,0,0,0,0,0,0,0,1,0,0
5055,0,0,0,0,0,0,0,0,0,0,1
50999,0,0,0,0,0,0,0,0,1,0,0
51129,0,0,0,0,0,0,0,0,0,0,1
51207,0,0,0,0,0,0,0,0,1,0,0
51608,0,0,0,0,0,0,0,0,1,0,0
51646,0,0,0,0,0,0,0,0,1,0,0
5244,0,0,0,0,0,0,0,0,0,0,1
5376,0,0,0,0,0,0,0,0,1,0,0
53904,0,0,0,0,0,0,0,0,1,0,0
5445,0,0,0,0,0,0,0,0,0,0,1
5452,0,0,0,0,0,0,0,0,1,0,0
5478,0,0,0,0,0,0,0,0,0,0,1
548313,0,0,0,0,0,0,0,0,1,0,0
54842,0,0,0,0,0,0,0,0,1,0,0
54908,0,0,0,0,0,0,0,0,1,0,0
54935,0,0,0,0,0,0,0,0,1,0,0
55061,0,0,0,0,0,0,0,0,1,0,0
55075,0,0,0,0,0,0,0,0,1,0,0
55220,0,0,0,0,0,0,0,0,1,0,0
55247,0,0,0,0,0,0,0,0,0,0,1
55530,0,0,0,0,0,0,0,0,1,0,0
55644,0,0,0,0,0,0,0,0,1,0,0
55809,0,0,0,0,0,0,0,0,0,0,1
56164,0,0,0,0,0,0,0,0,1,0,0
5689,0,0,0,0,0,0,0,0,1,0,0
5695,0,0,0,0,0,0,0,0,1,0,0
57054,0,0,0,0,0,0,0,0,1,0,0
57082,0,0,0,0,0,0,0,0,1,0,0
57135,0,0,0,0,0,0,0,0,1,0,0
57379,0,0,0,0,0,0,0,0,1,0,0
57535,0,0,0,0,0,0,0,0,1,0,0
57716,0,0,0,0,0,0,0,0,1,0,0
5783,0,0,0,0,0,0,0,0,1,0,0
5799,0,0,0,0,0,0,0,0,1,0,0
6442,0,0,0,0,0,0,0,0,1,0,0
64788,0,0,0,0,0,0,0,0,1,0,0
6492,0,0,0,0,0,0,0,0,0,0,1
65059,0,0,0,0,0,0,0,0,1,0,0
6584,0,0,0,0,0,0,0,0,0,0,1
66002,0,0,0,0,0,0,0,0,1,0,0
6756,0,0,0,0,0,0,0,0,1,0,0
6759,0,0,0,0,0,0,0,0,1,0,0
6787,0,0,0,0,0,0,0,0,0,0,1
6891,0,0,0,0,0,0,0,0,1,0,0
7173,0,0,0,0,0,0,0,0,1,0,0
7223,0,0,0,0,0,0,0,0,1,0,0
7227,0,0,0,0,0,0,0,0,1,0,0
7350,0,0,0,0,0,0,0,0,0,0,1
7364,0,0,0,0,0,0,0,0,0,0,1
7380,0,0,0,0,0,0,0,0,1,0,0
7481,0,0,0,0,0,0,0,0,1,0,0
7486,0,0,0,0,0,0,0,0,1,0,0
7504,0,0,0,0,0,0,0,0,1,0,0
774,0,0,0,0,0,0,0,0,1,0,0
79071,0,0,0,0,0,0,0,0,0,0,1
7918,0,0,0,0,0,0,0,0,1,0,0
7979,0,0,0,0,0,0,0,0,0,0,1
8110,0,0,0,0,0,0,0,0,1,0,0
8139,0,0,0,0,0,0,0,0,1,0,0
81537,0,0,0,0,0,0,0,0,0,0,1
81569,0,0,0,0,0,0,0,0,1,0,0
83439,0,0,0,0,0,0,0,0,0,0,1
83660,0,0,0,0,0,0,0,0,1,0,0
84898,0,0,0,0,0,0,0,0,1,0,0
8618,0,0,0,0,0,0,0,0,1,0,0
8647,0,0,0,0,0,0,0,0,0,0,1
8712,0,0,0,0,0,0,0,0,1,0,0
890,0,0,0,0,0,0,0,0,1,0,0
90381,0,0,0,0,0,0,0,0,1,0,0
9046,0,0,0,0,0,0,0,0,1,0,0
9103,0,0,0,0,0,0,0,0,1,0,0
91179,0,0,0,0,0,0,0,0,1,0,0
9154,0,0,0,0,0,0,0,0,0,0,1
9156,0,0,0,0,0,0,0,0,0,0,1
9258,0,0,0,0,0,0,0,0,1,0,0
9358,0,0,0,0,0,0,0,0,1,0,0
9376,0,0,0,0,0,0,0,0,1,0,0
939,0,0,0,0,0,0,0,0,1,0,0
944,0,0,0,0,0,0,0,0,1,0,0
9452,0,0,0,0,0,0,0,0,1,0,0
9499,0,0,0,0,0,0,0,0,0,0,1
9757,0,0,0,0,0,0,0,0,1,0,0
9896,0,0,0,0,0,0,0,0,1,0,0
990,0,0,0,0,0,0,0,0,1,0,0
9989,0,0,0,0,0,0,0,0,1,0,0
9990,0,0,0,0,0,0,0,0,1,0,0
137814,0,0,0,0,0,0,0,1,0,0,0
140628,0,0,0,0,0,0,0,1,0,0,0
1482,0,0,0,0,0,0,0,1,0,0,0
2303,0,0,0,0,0,0,0,1,0,0,0
2657,0,0,0,0,0,0,0,1,0,0,0
6899,0,0,0,0,0,0,0,0,0,0,1
8928,0,0,0,0,0,0,0,1,0,0,0
9464,0,0,0,0,0,0,0,1,0,0,0
2495,0,0,0,0,0,0,0,0,0,0,1
2668,0,0,0,0,0,0,0,0,0,0,1
2948,0,0,0,0,0,0,0,0,1,0,0
2949,0,0,0,0,0,0,0,0,1,0,0
347,0,0,0,0,0,0,0,0,0,0,1
351,0,0,0,0,0,0,0,0,1,0,0
3620,0,0,0,0,0,0,0,0,0,0,1
4257,0,0,0,0,0,0,0,0,1,0,0
5311,0,0,0,0,0,0,0,0,0,0,1
5413,0,0,0,0,0,0,0,0,1,0,0
54902,0,0,0,0,0,0,0,0,1,0,0
5663,0,0,0,0,0,0,0,0,0,0,1
56894,0,0,0,0,0,0,0,0,1,0,0
6709,0,0,0,0,0,0,0,0,1,0,0
8942,0,0,0,0,0,0,0,0,0,0,1
9118,0,0,0,0,0,0,0,0,1,0,0
56475,0,0,0,0,0,0,0,0,0,0,1
6548,0,0,0,0,0,0,0,0,0,0,1
81696,0,0,0,1,0,0,0,0,0,0,0
10327,0,0,0,1,0,0,0,0,0,0,0
11315,0,0,0,0,0,0,0,0,0,0,1
333929,0,0,0,1,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,1
4942,0,0,0,1,0,0,0,0,0,0,0
6652,0,0,0,1,0,0,0,0,0,0,0
133522,0,0,0,0,0,0,0,0,0,0,1
155,0,0,0,0,0,0,0,0,0,0,1
3990,0,0,0,0,0,1,0,0,0,0,0
4010,0,0,0,0,0,0,1,0,0,0,0
107,0,0,0,0,0,0,0,0,0,1,0
11228,0,0,0,0,0,0,0,0,0,1,0
121256,0,0,0,0,0,0,0,0,0,1,0
169044,0,0,0,0,0,0,0,0,0,1,0
1993,0,0,0,0,0,0,0,0,0,1,0
201229,0,0,0,0,0,0,0,0,0,1,0
2045,0,0,0,0,0,0,0,0,0,1,0
22982,0,0,0,0,0,0,0,0,0,1,0
23314,0,0,0,0,0,0,0,0,0,1,0
2899,0,0,0,0,0,0,0,0,0,1,0
3642,0,0,0,0,0,0,0,0,0,1,0
429,0,0,0,0,0,0,0,0,0,0,1
55605,0,0,0,0,0,0,0,0,0,1,0
57088,0,0,0,0,0,0,0,0,0,1,0
57683,0,0,0,0,0,0,0,0,0,1,0
7161,0,0,0,0,0,0,0,0,0,1,0
8570,0,0,0,0,0,0,0,0,0,1,0
862,0,0,0,0,0,0,0,0,0,1,0
9425,0,0,0,0,0,0,0,0,0,1,0
9699,0,0,0,0,0,0,0,0,0,1,0
9774,0,0,0,0,0,0,0,0,0,1,0
101927235,0,0,0,0,0,0,0,0,1,0,0
102724058,0,0,0,0,0,0,0,0,1,0,0
1106,0,0,0,0,0,0,0,0,1,0,0
112755,0,0,0,0,0,0,0,0,1,0,0
1128,0,0,0,0,0,0,0,0,0,0,1
1131,0,0,0,0,0,0,0,0,0,0,1
2081,0,0,0,0,0,0,0,0,1,0,0
22953,0,0,0,0,0,0,0,0,1,0,0
23271,0,0,0,0,0,0,0,0,1,0,0
2348,0,0,0,0,0,0,0,0,0,0,1
2354,0,0,0,0,0,0,0,0,1,0,0
26053,0,0,0,0,0,0,0,0,0,0,1
2904,0,0,0,0,0,0,0,0,1,0,0
348980,0,0,0,0,0,0,0,0,1,0,0
3611,0,0,0,0,0,0,0,0,0,0,1
375449,0,0,0,0,0,0,0,0,1,0,0
3756,0,0,0,0,0,0,0,0,0,0,1
3785,0,0,0,0,0,0,0,0,1,0,0
5099,0,0,0,0,0,0,0,0,1,0,0
57282,0,0,0,0,0,0,0,0,1,0,0
57526,0,0,0,0,0,0,0,0,1,0,0
6323,0,0,0,0,0,0,0,0,1,0,0
6326,0,0,0,0,0,0,0,0,1,0,0
6334,0,0,0,0,0,0,0,0,1,0,0
6415,0,0,0,0,0,0,0,0,1,0,0
6506,0,0,0,0,0,0,0,0,0,0,1
7416,0,0,0,0,0,0,0,0,0,0,1
7417,0,0,0,0,0,0,0,0,0,0,1
79944,0,0,0,0,0,0,0,0,1,0,0
8404,0,0,0,0,0,0,0,0,1,0,0
8514,0,0,0,0,0,0,0,0,1,0,0
204,0,0,1,0,0,0,0,0,0,0,0
5896,0,0,1,0,0,0,0,0,0,0,0
5897,0,0,1,0,0,0,0,0,0,0,0
64421,0,0,1,0,0,0,0,0,0,0,0
2138,0,0,0,0,0,0,0,1,0,0,0
25836,0,0,0,0,0,0,0,1,0,0,0
2767,0,0,0,0,0,0,0,0,0,0,1
2776,0,0,0,0,0,0,0,0,0,0,1
2812,0,0,0,0,0,0,0,0,0,0,1
4624,0,0,0,0,0,0,0,1,0,0,0
5308,0,0,0,0,0,0,0,1,0,0,0
55315,0,0,0,0,0,0,0,0,0,0,1
6910,0,0,0,0,0,0,0,1,0,0,0
7353,0,0,0,0,0,0,0,1,0,0,0
865,0,0,0,0,0,0,0,0,0,0,1
9839,0,0,0,0,0,0,0,0,0,0,1
126393,0,0,0,0,0,0,0,1,0,0,0
146862,0,0,0,0,0,0,0,1,0,0,0
3065,0,0,0,0,0,0,0,0,0,0,1
4689,0,0,0,0,0,0,0,1,0,0,0
488,0,0,0,0,0,0,0,0,0,0,1
522,0,0,0,0,0,0,0,1,0,0,0
5683,0,0,0,0,0,0,0,0,0,0,1
57104,0,0,0,0,0,0,0,1,0,0,0
5739,0,0,0,0,0,0,0,0,0,0,1
5916,0,0,0,0,0,0,0,1,0,0,0
6508,0,0,0,0,0,0,0,1,0,0,0
8841,0,0,0,0,0,0,0,1,0,0,0
8927,0,0,0,0,0,0,0,0,0,0,1
9294,0,0,0,0,0,0,0,1,0,0,0
1236,0,0,0,0,0,0,0,0,0,0,1
1452,0,0,0,0,0,0,0,0,0,1,0
1457,0,0,0,0,0,0,0,0,0,1,0
1460,0,0,0,0,0,0,0,0,0,1,0
1880,0,0,0,0,0,0,0,0,0,0,1
22807,0,0,0,0,0,0,0,0,0,1,0
2534,0,0,0,0,0,0,0,0,0,1,0
3181,0,0,0,0,0,0,0,0,0,1,0
3195,0,0,0,0,0,0,0,0,0,1,0
332,0,0,0,0,0,0,0,0,0,0,1
5335,0,0,0,0,0,0,0,0,0,1,0
7014,0,0,0,0,0,0,0,0,0,1,0
7409,0,0,0,0,0,0,0,0,0,1,0
84433,0,0,0,0,0,0,0,0,0,0,1
3594,0,0,0,0,0,0,0,0,0,0,1
3595,0,0,0,0,0,0,0,0,0,0,1
4664,0,0,1,0,0,0,0,0,0,0,0
5450,0,0,1,0,0,0,0,0,0,0,0
6689,0,0,1,0,0,0,0,0,0,0,0
730109,0,0,1,0,0,0,0,0,0,0,0
84961,0,0,1,0,0,0,0,0,0,0,0
8986,0,0,1,0,0,0,0,0,0,0,0
1723,0,0,0,0,0,0,0,0,0,0,0
3040,0,0,0,0,0,0,0,0,0,0,0
790,0,0,0,0,0,0,0,0,0,0,0
2222,0,0,0,0,0,0,0,0,0,0,0
23780,0,0,0,0,0,0,0,0,0,0,0
79571,0,0,0,0,0,0,0,0,0,0,0
801,0,0,0,0,0,0,0,0,1,0,0
805,0,0,0,0,0,0,0,0,0,0,0
816,0,0,0,0,0,1,0,0,0,0,0
10142,0,1,0,0,0,0,0,0,0,0,0
287,0,0,0,0,0,0,0,0,0,0,0
3753,0,0,0,0,0,0,0,0,0,0,0
3759,0,0,0,0,0,0,0,0,0,0,1
6640,0,0,0,0,0,0,0,0,1,0,0
9992,0,0,0,0,0,0,0,1,0,0,0
10672,0,0,0,0,0,0,0,0,0,1,0
10693,0,0,0,0,0,0,0,0,0,1,0
10841,0,0,0,0,0,0,0,0,0,1,0
27113,0,0,0,0,0,0,0,0,0,0,1
27164,0,0,0,0,0,0,0,0,0,1,0
5091,0,0,0,0,0,0,0,0,0,1,0
5295,0,0,0,0,0,0,0,0,0,1,0
53947,0,0,0,0,0,0,0,0,0,1,0
5979,0,0,0,0,0,0,0,0,0,0,1
6929,0,0,0,0,0,0,0,0,0,1,0
117190,0,0,0,0,0,0,0,0,0,0,0
2619,0,0,0,0,0,0,0,0,0,0,0
3244,0,0,0,0,0,0,0,0,0,0,0
4838,0,0,0,0,0,0,0,0,0,0,0
57045,0,0,0,0,0,0,0,0,0,0,0
6469,0,0,0,0,0,0,0,0,1,0,0
6496,0,0,0,0,0,0,0,0,0,1,0
6997,0,0,0,0,0,0,0,0,0,0,0
7050,0,0,0,0,0,0,0,0,0,0,0
10269,0,0,0,0,0,0,1,0,0,0,0
23607,0,0,0,0,0,0,0,0,0,0,1
4358,0,0,0,0,0,0,1,0,0,0,0
4628,0,0,0,0,0,0,1,0,0,0,0
64423,0,0,0,0,0,0,1,0,0,0,0
81,0,0,0,0,0,0,1,0,0,0,0
3064,0,0,0,0,0,0,0,0,1,0,0
51447,0,0,0,0,0,0,0,0,1,0,0
9131,0,0,0,0,0,0,0,0,0,0,1
1116,0,0,0,0,0,0,0,0,0,1,0
1475,0,0,0,0,0,0,0,0,0,1,0
1501,0,0,0,0,0,0,0,0,0,0,1
1513,0,0,0,0,0,0,0,0,0,1,0
23512,0,0,0,0,0,0,0,0,0,1,0
2355,0,0,0,0,0,0,0,0,0,0,1
26136,0,0,0,0,0,0,0,0,0,1,0
3020,0,0,0,0,0,0,0,0,0,1,0
4194,0,0,0,0,0,0,0,0,0,0,1
5292,0,0,0,0,0,0,0,0,0,0,1
648,0,0,0,0,0,0,0,0,0,1,0
8358,0,0,0,0,0,0,0,0,0,1,0
8434,0,0,0,0,0,0,0,0,0,1,0
9611,0,0,0,0,0,0,0,0,0,1,0
2887,0,0,1,0,0,0,0,0,0,0,0
388,0,0,1,0,0,0,0,0,0,0,0
6660,0,0,0,0,0,0,0,0,0,0,1
100316847,0,0,0,0,0,0,0,0,0,1,0
100415894,0,0,0,0,0,0,0,0,0,1,0
100415895,0,0,0,0,0,0,0,0,0,1,0
100533107,0,0,0,0,0,0,0,0,0,0,1
137196,0,0,0,0,0,0,0,0,0,1,0
1657,0,0,0,0,0,0,0,0,0,0,1
1755,0,0,0,0,0,0,0,0,0,1,0
23187,0,0,0,0,0,0,0,0,0,1,0
23362,0,0,0,0,0,0,0,0,0,1,0
338030,0,0,0,0,0,0,0,0,0,1,0
404685,0,0,0,0,0,0,0,0,0,1,0
4192,0,0,0,0,0,0,0,0,0,1,0
4916,0,0,0,0,0,0,0,0,0,0,1
5347,0,0,0,0,0,0,0,0,0,1,0
5894,0,0,0,0,0,0,0,0,0,0,1
79782,0,0,0,0,0,0,0,0,0,1,0
8493,0,0,0,0,0,0,0,0,0,1,0
90,0,0,0,0,0,0,0,0,0,0,1
9211,0,0,0,0,0,0,0,0,0,1,0
10069,0,0,0,0,0,0,0,0,0,0,0
10215,0,0,0,0,0,0,0,0,0,0,0
10311,0,0,0,0,0,0,0,0,0,0,0
10317,0,0,0,0,0,0,0,0,0,0,0
10600,0,0,0,0,0,0,0,0,0,0,0
