id,role_0,role_1
375790,13,0
313,2,0
1468,53,0
55705,123,0
5962,90,0
10846,22,0
326601,6,0
771,11,0
100507436,25,0
5592,63,0
15204,5,0
23439,44,0
10693,69,0
10747,6,0
2220,4,0
100124696,26,0
51332,5,0
100534599,19,0
1828,34,0
54931,38,0
115353,12,0
10221,17,0
353174,67,0
91289,17,0
147199,1,0
51172,7,0
51102,16,0
80823,59,0
25923,66,0
490,46,0
29035,6,0
10069,26,0
284427,79,0
10447,37,0
4853,59,0
3598,14,0
2582,21,0
5671,10,0
10257,13,0
72654,27,0
284252,23,0
3887,30,0
644943,38,0
83892,39,0
5753,32,0
15185,28,0
741,25,0
6697,55,0
4026,51,0
210,19,0
228140,11,0
23019,87,0
51341,34,0
64423,45,0
54810,15,0
59074,1,0
37,30,0
100533195,1,0
5777,121,0
8634,15,0
67474,19,0
1737,40,0
79649,32,0
55612,8,0
51119,57,0
2177,74,0
227613,23,0
9841,74,0
57693,23,0
2326,8,0
54440,11,0
3223,12,0
8370,84,0
10114,40,0
18046,21,0
3619,25,0
51493,76,0
79073,20,0
4102,20,0
92345,69,0
67454,7,0
4057,32,0
56218,1,0
5426,59,0
18472,35,0
91746,63,0
7375,86,0
8651,74,0
93099,10,0
3075,22,0
54531,31,0
79813,71,0
22994,105,0
25853,9,0
19060,5,0
168433,2,0
1727,33,0
24061,26,0
256536,1,0
23658,24,0
55521,17,0
27341,44,0
140809,40,0
22989,5,0
1475,26,0
54996,2,0
722,28,0
396829,2,0
6506,10,0
80271,29,0
8867,48,0
59287,36,0
7589,36,0
100506742,9,0
199990,43,0
7805,28,0
3916,28,0
97243,25,0
23304,46,0
56354,2,0
4763,34,0
64320,18,0
26472,10,0
5163,50,0
68092,25,0
10602,8,0
4863,26,0
2191,15,0
6892,20,0
6730,39,0
51663,63,0
51307,15,0
6870,4,0
9737,49,0
20655,23,0
9973,15,0
54558,1,0
753,47,0
201163,10,0
6323,75,0
129868,12,0
8812,58,0
116841,23,0
286827,16,0
730211,35,0
5983,60,0
56986,2,0
55500,9,0
7365,1,0
785,13,0
80312,3,0
64062,55,0
11332,35,0
6301,65,0
23164,72,0
2108,83,0
9867,28,0
10331,28,0
128869,23,0
23136,103,0
5621,88,0
84310,26,0
3839,122,0
4358,48,0
5725,159,0
3159,105,0
134553,9,0
79443,52,0
814,21,0
130560,17,0
2161,22,0
64411,36,0
54431,33,0
9352,62,0
208263,34,0
126070,34,0
8315,36,0
84641,4,0
55233,67,0
389421,34,0
26517,72,0
267004,3,0
29901,9,0
3241,31,0
5955,60,0
26585,3,0
23421,76,0
257160,12,0
10382,103,0
84210,1,0
358,105,0
6093,62,0
4643,65,0
4909,8,0
109676,1,0
4194,76,0
11063,17,0
23475,46,0
57492,47,0
6239,31,0
84272,14,0
113829,9,0
360,6,0
10538,23,0
3131,10,0
169981,4,0
2239,16,0
83897,77,0
6990,26,0
150590,1,0
2742,27,0
84319,82,0
10681,39,0
8669,38,0
26468,30,0
3098,62,0
164592,25,0
8330,17,0
435,19,0
493829,9,0
80318,31,0
1588,30,0
5909,33,0
23438,17,0
17979,1,0
2494,27,0
83852,16,0
79760,47,0
79833,39,0
2159,21,0
5269,15,0
154754,1,0
79735,31,0
6424,18,0
23619,30,0
2104,46,0
386676,221,0
1944,11,0
23491,3,0
23053,14,0
25831,42,0
114716,19,0
5139,51,0
9730,99,0
117286,35,0
597,24,0
8030,67,0
2569,20,0
92,31,0
2658,3,0
27315,17,0
8506,20,0
51635,21,0
10346,11,0
23764,36,0
5396,8,0
5324,6,0
151987,39,0
347517,5,0
55166,34,0
2101,46,0
128,40,0
22803,87,0
10121,65,0
2950,67,0
8170,12,0
339487,10,0
50514,31,0
9975,47,0
4794,70,0
26589,100,0
2571,33,0
501,75,0
4131,82,0
5711,94,0
11154,20,0
5653,17,0
2743,4,0
115098,22,0
27293,6,0
130535,4,0
54840,28,0
55739,30,0
547,36,0
339967,8,0
1627,234,0
8895,19,0
79003,36,0
66700,21,0
55818,28,0
7275,10,0
22984,32,0
151648,54,0
124,24,0
217,78,0
866,9,0
3115,32,0
359,7,0
3568,11,0
3028,122,0
20595,70,0
8140,16,0
729991,6,0
152815,11,0
55364,31,0
27163,50,0
220323,10,0
74107,42,0
10020,71,0
55653,13,0
80725,10,0
79948,48,0
126626,21,0
576,11,0
57545,35,0
3980,69,0
100502766,46,0
1843,23,0
6736,22,0
13395,1,0
54819,59,0
140685,22,0
3017,18,0
54967,26,0
275,16,0
6383,56,0
26292,82,0
25980,27,0
84138,2,0
6767,66,0
7142,17,0
23048,35,0
22800,55,0
5900,30,0
53916,24,0
218035,8,0
374393,13,0
51300,55,0
79135,3,0
5095,19,0
3716,114,0
1370,3,0
162,91,0
9833,21,0
4633,9,0
4357,25,0
7167,90,0
55339,49,0
90135,8,0
84316,15,0
84902,86,0
12864,1,0
3311,26,0
55711,5,0
54751,17,0
2304,78,0
5294,37,0
16589,7,0
80207,6,0
55170,115,0
4298,52,0
28514,15,0
2078,86,0
6737,103,0
4049,16,0
29796,80,0
4708,58,0
56882,8,0
64844,28,0
389812,7,0
216869,24,0
252969,16,0
5423,44,0
2791,23,0
7069,23,0
339976,4,0
383,25,0
56957,34,0
27338,56,0
440163,10,0
5863,19,0
90594,22,0
51315,5,0
10444,21,0
26926,13,0
4603,13,0
30849,23,0
38,78,0
84026,2,0
12166,137,0
9023,2,0
11015,6,0
79096,22,0
11080,54,0
9172,6,0
202243,64,0
8639,47,0
958,58,0
26100,32,0
54469,15,0
10603,24,0
8614,17,0
56338,1,0
374355,19,0
8455,6,0
5873,32,0
94122,8,0
56648,20,0
55293,29,0
27183,32,0
84930,22,0
23786,72,0
84522,30,0
55172,68,0
2131,12,0
2213,24,0
1838,69,0
8495,13,0
442038,5,0
84676,93,0
29123,30,0
10634,31,0
9791,17,0
43,16,0
5662,8,0
27134,8,0
2562,16,0
378708,33,0
842,58,0
6192,89,0
55850,25,0
7752,5,0
133522,18,0
176574,1,0
6922,16,0
108,27,0
5145,22,0
26951,17,0
140456,14,0
3485,8,0
7018,66,0
17149,25,0
117143,26,0
6121,4,0
376497,1,0
84803,8,0
79624,28,0
4507,53,0
57619,15,0
55236,67,0
25926,20,0
100507537,15,0
134218,11,0
25875,25,0
219333,24,0
18507,2,0
64792,11,0
118472,15,0
10627,66,0
71228,13,0
23255,31,0
10461,10,0
9077,21,0
79269,25,0
8540,27,0
29927,67,0
2312,19,0
1012,13,0
57147,12,0
27095,29,0
2879,53,0
81520,1,0
3854,47,0
959,14,0
85293,92,0
26258,61,0
378951,14,0
54504,41,0
2147,45,0
8574,40,0
2268,42,0
5077,32,0
4487,24,0
15194,79,0
5277,11,0
84992,2,0
112936,43,0
80143,35,0
196740,10,0
54763,47,0
55312,16,0
1069,61,0
23287,14,0
29903,24,0
3013,27,0
7738,7,0
50,36,0
60485,77,0
6643,81,0
5650,16,0
7728,8,0
4253,17,0
259279,12,0
26093,18,0
20877,17,0
6476,17,0
10499,101,0
381319,11,0
4437,34,0
473,37,0
41491,2,0
387266,36,0
462,15,0
91419,34,0
714,10,0
8534,2,0
140594,1,0
8408,45,0
1795,15,0
389151,3,0
2117,11,0
84146,30,0
5611,20,0
55071,8,0
9937,6,0
84812,42,0
793,7,0
9790,14,0
285989,1,0
25818,47,0
10979,51,0
51540,35,0
8804,7,0
4540,30,0
10002,30,0
9653,13,0
729873,12,0
54788,11,0
4983,4,0
23834,19,0
12009,43,0
79873,43,0
7356,5,0
23271,25,0
51380,15,0
1159,30,0
25874,14,0
81873,54,0
8505,7,0
74322,21,0
259282,28,0
860,63,0
59269,11,0
7727,19,0
10385,19,0
4291,40,0
5778,11,0
23076,66,0
851768,1,0
163786,70,0
51706,15,0
6623,34,0
26135,102,0
53826,38,0
4091,51,0
55571,20,0
10042,41,0
6902,25,0
54814,20,0
23594,31,0
25904,32,0
29877,2,0
28969,41,0
25864,16,0
1657,7,0
30,54,0
146310,16,0
123722,91,0
55773,18,0
143471,35,0
24596,3,0
10001,63,0
6452,34,0
152940,20,0
904,91,0
6723,33,0
2647,32,0
8294,63,0
8968,66,0
1740,56,0
1742,127,0
79156,7,0
3866,154,0
83541,49,0
54876,18,0
221154,13,0
11145,4,0
10564,32,0
4045,5,0
29992,20,0
90522,9,0
6846,4,0
43944,3,0
9971,30,0
84864,25,0
57685,10,0
126695,4,0
441376,13,0
9550,26,0
83450,1,0
64852,24,0
581,84,0
255488,33,0
54606,93,0
2049,12,0
55213,13,0
51013,64,0
64848,25,0
105439,15,0
51760,45,0
6066,16,0
64841,26,0
343930,20,0
250,52,0
80707,1,0
29924,63,0
10590,23,0
5261,45,0
4074,23,0
100130932,4,0
7039,21,0
7827,7,0
84623,1,0
9223,41,0
71711,15,0
2039,28,0
8443,19,0
7010,28,0
124997,12,0
3827,44,0
51109,27,0
116362,7,0
3690,68,0
8337,44,0
54716,10,0
59345,60,0
79648,30,0
76499,6,0
29817,6,0
1289,25,0
117157,17,0
79095,11,0
4034,14,0
29789,44,0
55062,14,0
5317,34,0
720,23,0
9342,76,0
71732,2,0
8893,33,0
26415,82,0
463,34,0
8602,22,0
28956,25,0
10972,57,0
440574,27,0
2235,21,0
11169,39,0
51107,26,0
79038,29,0
852250,1,0
7325,82,0
125950,56,0
1948,72,0
54884,13,0
1411,23,0
25929,83,0
84265,13,0
27097,46,0
128853,9,0
25996,13,0
51246,4,0
148281,34,0
8567,22,0
29100,8,0
100144435,3,0
9425,56,0
8930,26,0
9546,12,0
5009,5,0
78593,27,0
7690,20,0
400629,2,0
84626,8,0
9076,16,0
81545,14,0
54466,5,0
5129,92,0
84081,18,0
8409,57,0
84444,56,0
23566,20,0
23897,15,0
387521,21,0
10098,60,0
91612,4,0
7035,22,0
2186,37,0
6641,14,0
170392,9,0
826987,1,0
22192,2,0
153443,15,0
9317,8,0
10533,52,0
1066,7,0
80155,48,0
84301,17,0
3614,45,0
134549,5,0
64754,37,0
728642,51,0
7090,64,0
15228,3,0
55805,7,0
51475,11,0
55291,77,0
55728,20,0
84296,37,0
7169,101,0
7812,54,0
8076,4,0
150421,2,0
93687,2,0
4488,56,0
1525,15,0
10400,4,0
23761,5,0
92922,15,0
4803,14,0
9875,28,0
80185,18,0
197257,58,0
57599,75,0
9639,14,0
4619,29,0
51002,40,0
611,1,0
125997,19,0
353189,2,0
55693,6,0
3751,17,0
2207,19,0
665,42,0
98758,30,0
6517,49,0
32,11,0
8891,49,0
8367,61,0
8340,29,0
350,34,0
994,46,0
54939,47,0
9814,45,0
80006,18,0
29950,56,0
57862,35,0
653361,47,0
7798,69,0
202459,27,0
5132,6,0
84706,12,0
1716,65,0
83548,41,0
1477,38,0
4332,12,0
56341,35,0
345,11,0
654483,23,0
29904,51,0
79685,12,0
1291,17,0
81930,29,0
26128,52,0
8872,14,0
1267,29,0
2305,72,0
4140,67,0
527,28,0
83667,11,0
4854,55,0
80124,41,0
10434,21,0
327,41,0
116983,5,0
80723,4,0
3604,12,0
6407,14,0
64926,27,0
220441,5,0
140576,32,0
252839,14,0
252884,17,0
6642,70,0
64798,18,0
92335,7,0
23070,11,0
2787,34,0
23046,32,0
399979,4,0
5266,7,0
4014,15,0
100532737,8,0
4952,33,0
84688,35,0
1644,31,0
60468,52,0
7695,10,0
4661,6,0
56896,19,0
615087,5,0
22926,30,0
8829,39,0
26136,52,0
26272,16,0
644019,1,0
81572,34,0
144568,9,0
7008,7,0
9991,18,0
5464,33,0
130827,6,0
9246,54,0
84324,48,0
136647,20,0
5443,23,0
203547,27,0
54882,57,0
83992,30,0
5192,20,0
9982,5,0
6150,119,0
1365,9,0
11977,27,0
196541,17,0
3238,8,0
24831,12,0
221037,17,0
4211,43,0
119504,32,0
92979,4,0
6650,8,0
440689,11,0
55054,45,0
85015,31,0
29766,89,0
54205,57,0
135,14,0
54859,25,0
851549,6,0
55814,29,0
9572,16,0
8394,41,0
9369,8,0
60365,35,0
55766,8,0
6576,40,0
9852,44,0
109181,15,0
7703,49,0
10225,12,0
27018,44,0
64778,35,0
1628,13,0
440176,1,0
653121,77,0
192159,52,0
118426,6,0
51441,39,0
23635,23,0
325,18,0
2214,19,0
84079,9,0
57799,12,0
8348,19,0
56124,10,0
23495,12,0
8741,14,0
83695,18,0
1735,4,0
55149,14,0
84148,41,0
23054,100,0
84332,9,0
54718,1,0
728577,8,0
32225,1,0
57592,36,0
22949,14,0
6594,38,0
116285,14,0
402117,23,0
11282,13,0
10276,15,0
50997,1,0
30851,19,0
163882,14,0
84124,10,0
92999,14,0
928,39,0
950,21,0
3299,50,0
79694,14,0
846,15,0
8061,48,0
6197,89,0
8862,46,0
10652,44,0
361,10,0
8398,13,0
3556,24,0
55668,37,0
3558,25,0
129401,66,0
3897,35,0
1746,14,0
391002,1,0
55837,18,0
6759,4,0
6263,6,0
197407,15,0
11098,41,0
64858,17,0
8733,21,0
30834,26,0
149428,14,0
84173,3,0
151516,10,0
5144,67,0
10330,8,0
22877,7,0
93649,16,0
1375,21,0
6785,18,0
3083,9,0
55655,36,0
66037,42,0
100009298,79,0
84240,6,0
67665,14,0
3821,44,0
27302,17,0
56469,10,0
4704,97,0
1277,54,0
6876,61,0
5422,67,0
9182,37,0
51074,33,0
17279,8,0
23510,13,0
10084,51,0
10907,29,0
55671,53,0
529,67,0
56436,6,0
55632,4,0
7940,3,0
5270,20,0
4321,6,0
58538,3,0
64398,37,0
7507,39,0
9044,24,0
202333,10,0
84617,66,0
126353,75,0
92140,25,0
2987,16,0
51517,57,0
26024,24,0
23313,15,0
21429,2,0
80789,53,0
7088,140,0
89882,7,0
89780,25,0
116224,19,0
7447,23,0
22807,18,0
91694,79,0
80168,2,0
283458,24,0
113115,9,0
53323,16,0
7188,88,0
9884,1,0
24598,5,0
80724,44,0
2264,40,0
6792,19,0
152206,46,0
5822,30,0
90293,34,0
55958,17,0
727897,9,0
3346,3,0
125170,17,0
2561,22,0
1643,74,0
57016,15,0
94235,17,0
26470,9,0
57560,6,0
84095,11,0
9797,8,0
3756,10,0
55893,7,0
55810,78,0
388774,5,0
317772,36,0
23224,40,0
8631,95,0
522,54,0
1984,50,0
7310,4,0
387849,2,0
155459,51,0
8664,142,0
199692,2,0
533,11,0
8800,3,0
51024,25,0
186,12,0
9360,41,0
21402,39,0
22992,39,0
53904,4,0
9913,29,0
54997,6,0
55341,18,0
64784,23,0
55005,13,0
158297,46,0
8446,15,0
216,42,0
7301,33,0
55152,13,0
8331,12,0
6717,37,0
3594,20,0
235626,8,0
261734,42,0
388633,34,0
403313,18,0
253012,34,0
899,11,0
199223,3,0
10476,47,0
89884,63,0
9918,39,0
17698,21,0
56963,16,0
10628,28,0
124801,28,0
1509,61,0
56001,12,0
9905,17,0
54857,4,0
19047,2,0
131076,11,0
8880,119,0
50848,24,0
18412,11,0
388407,20,0
10298,44,0
2263,48,0
67561,23,0
23595,43,0
51495,44,0
81888,21,0
1294,27,0
116843,1,0
5379,4,0
10409,56,0
1046,8,0
81932,15,0
8038,42,0
1728,28,0
168850,7,0
55015,13,0
221960,3,0
6029,9,0
6747,68,0
80790,5,0
25842,68,0
5927,27,0
7422,36,0
3645,4,0
5935,42,0
3670,26,0
2710,29,0
1282,35,0
63978,68,0
438,23,0
10857,59,0
990,58,0
9649,7,0
2664,76,0
64718,26,0
58515,6,0
64795,34,0
9658,21,0
123355,7,0
84179,1,0
124944,29,0
256329,17,0
406836,1,0
387332,8,0
57482,11,0
10135,28,0
4535,81,0
389541,13,0
79075,14,0
949,22,0
348013,7,0
89782,3,0
2542393,2,0
84085,22,0
654,10,0
10849,44,0
5148,28,0
4289,32,0
93973,29,0
851811,2,0
55296,6,0
80709,4,0
284418,6,0
84520,16,0
51438,17,0
4046,18,0
128344,10,0
3133,55,0
3764,15,0
5149,24,0
677,15,0
6794,106,0
51719,39,0
6760,55,0
83855,26,0
25814,48,0
53354,4,0
1539,2,0
219927,90,0
58513,35,0
23178,50,0
4037,2,0
55794,33,0
340204,11,0
55270,6,0
79365,38,0
359787,10,0
85289,52,0
7163,52,0
4752,9,0
2954,17,0
25894,72,0
9274,29,0
11311,29,0
2861,18,0
3399,57,0
3125,17,0
10505,7,0
4515,5,0
55795,30,0
6299,20,0
852314,1,0
144983,26,0
157922,27,0
189,33,0
66914,35,0
56667,16,0
51234,13,0
5340,66,0
9646,101,0
54946,15,0
29968,41,0
2173,11,0
84337,8,0
401898,8,0
51611,13,0
25822,19,0
10525,80,0
9162,19,0
84978,17,0
4814,4,0
12236,43,0
13427,7,0
1783,36,0
66440,61,0
147339,25,0
3162,28,0
84231,26,0
5837,18,0
10240,109,0
146050,7,0
154007,31,0
79622,49,0
1757,14,0
80025,25,0
10195,11,0
57565,8,0
421,8,0
23504,4,0
115572,63,0
56929,11,0
966,35,0
3001,20,0
57701,23,0
9187,6,0
23325,29,0
4712,67,0
2310,4,0
8301,100,0
10269,29,0
144321,10,0
3267,47,0
10641,15,0
8723,26,0
221830,16,0
6300,81,0
8881,79,0
16451,2,0
199745,10,0
246100,71,0
2515,6,0
55904,6,0
1281,16,0
2252,13,0
6691,5,0
29969,10,0
122809,22,0
7041,43,0
54801,55,0
7473,3,0
201254,25,0
23279,56,0
54785,80,0
119032,2,0
4784,20,0
5891,14,0
7766,7,0
10904,8,0
1295,74,0
25939,66,0
51367,20,0
23462,24,0
169966,15,0
169714,24,0
51529,51,0
4117,10,0
85376,30,0
5627,17,0
25614,1,0
51206,21,0
23373,12,0
54187,38,0
100124700,8,0
4815,10,0
10966,14,0
337960,28,0
79932,11,0
374618,13,0
1880,34,0
4795,26,0
93426,45,0
55182,13,0
81786,29,0
7049,22,0
152137,17,0
284217,49,0
6288,8,0
79583,31,0
54305,3,0
22941,35,0
150209,4,0
619570,1,0
7108,13,0
2302,18,0
5991,20,0
4677,59,0
286053,32,0
23047,42,0
145864,2,0
24418,3,0
54621,1,0
23581,18,0
6875,18,0
54732,47,0
51497,54,0
128637,2,0
55858,20,0
201626,29,0
118813,2,0
2193,40,0
521,47,0
11094,2,0
21804,2,0
5673,3,0
7075,17,0
223,58,0
1154,32,0
94115,2,0
3738,17,0
26499,3,0
51133,26,0
1268,8,0
3061,5,0
10311,15,0
10579,28,0
22404,24,0
1280,43,0
4322,9,0
57003,43,0
224023,6,0
316,24,0
84985,26,0
2702,7,0
431707,18,0
23885,1,0
23520,6,0
79866,21,0
66036,21,0
3953,24,0
51015,40,0
971,12,0
333926,7,0
27250,57,0
50863,27,0
4978,9,0
4628,97,0
253260,74,0
83540,46,0
10537,23,0
51280,38,0
23358,19,0
3792,13,0
79669,29,0
22761,1,0
140689,2,0
55030,12,0
9896,5,0
11231,32,0
8692,15,0
8739,8,0
5794,11,0
54815,53,0
3660,34,0
359948,16,0
12189,15,0
3340,10,0
58194,2,0
8318,39,0
80854,58,0
51652,34,0
55870,9,0
26509,32,0
27347,31,0
79585,25,0
7033,4,0
11129,22,0
55262,10,0
9615,36,0
51646,17,0
9437,5,0
10081,44,0
6881,84,0
25388,6,0
91107,18,0
100652748,10,0
23559,38,0
51439,13,0
816580,1,0
26471,24,0
76816,24,0
55790,23,0
492,24,0
164832,2,0
362965,1,0
4284,17,0
7080,25,0
8027,70,0
23131,25,0
20,21,0
55763,51,0
55666,94,0
90990,7,0
207063,5,0
56122,15,0
285489,8,0
197131,67,0
22934,41,0
7009,39,0
146852,4,0
7755,18,0
3416,46,0
58478,24,0
113130,60,0
84033,27,0
9568,10,0
15394,61,0
3987,38,0
4363,49,0
8854,41,0
55195,27,0
9255,65,0
55359,1,0
7574,6,0
50944,26,0
51274,12,0
58508,48,0
55505,21,0
80755,49,0
10580,46,0
29899,21,0
132430,9,0
1186,35,0
112714,22,0
10471,43,0
63939,11,0
125972,10,0
10965,6,0
23155,15,0
6567,45,0
9555,73,0
4204,66,0
25803,20,0
55454,23,0
728116,6,0
170463,24,0
79586,17,0
25865,45,0
2831,3,0
4486,34,0
93034,28,0
956,16,0
69875,1,0
5481,53,0
92342,44,0
6731,55,0
27158,26,0
26073,30,0
16402,28,0
27177,1,0
121278,8,0
6999,24,0
5099,28,0
100131997,16,0
91647,52,0
2348,14,0
404734,16,0
10180,23,0
2244,26,0
18073,3,0
699,46,0
374897,10,0
2703435,3,0
29386,1,0
546,58,0
94240,13,0
51667,24,0
121506,6,0
64144,22,0
8028,27,0
8674,33,0
9341,58,0
6457,59,0
140545,42,0
284365,27,0
10993,10,0
143162,2,0
548593,51,0
140462,35,0
8341,29,0
232791,16,0
10766,13,0
29803,26,0
10913,14,0
285590,12,0
51293,8,0
441250,6,0
9098,12,0
55032,8,0
388,34,0
6660,39,0
9328,58,0
126526,13,0
1793,26,0
340371,4,0
131474,22,0
5957,11,0
6624,71,0
56965,10,0
375341,15,0
2891,39,0
11319,42,0
85509,24,0
7068,73,0
7003,30,0
900,41,0
51176,49,0
4597,45,0
9839,36,0
81848,13,0
26370,28,0
57486,21,0
23270,22,0
6494,21,0
11001,43,0
112398,22,0
146691,26,0
9569,25,0
10451,24,0
4158,6,0
494470,14,0
7111,52,0
8911,3,0
3992,20,0
79961,24,0
10914,53,0
1652,6,0
56160,13,0
313173,1,0
1604,27,0
2822,8,0
25019,1,0
55049,13,0
11133,36,0
7390,13,0
51364,15,0
269702,6,0
4512,44,0
2014,12,0
17444,6,0
259266,47,0
10803,1,0
6370,4,0
3758,12,0
586,35,0
84678,21,0
933,19,0
11252,51,0
55608,18,0
29781,31,0
6392,8,0
374383,11,0
3778,18,0
1463,7,0
5546,26,0
6811,74,0
54734,6,0
5271,17,0
64094,2,0
387264,13,0
177335,1,0
291553,2,0
851561,1,0
64149,6,0
89853,11,0
1845,20,0
3744,6,0
51272,15,0
1760,21,0
2960,82,0
1610,8,0
148223,34,0
3565,10,0
56306,15,0
9792,29,0
29078,14,0
10563,9,0
6363,7,0
9166,4,0
63905,4,0
10607,63,0
6645,32,0
5813,38,0
79444,48,0
84850,1,0
268932,1,0
166929,11,0
282974,9,0
51204,21,0
79085,6,0
7026,46,0
51701,60,0
54941,27,0
3569,12,0
3570,12,0
3975,10,0
8714,10,0
8031,31,0
8085,44,0
9231,33,0
220213,9,0
339201,2,0
3672,23,0
11258,44,0
4077,41,0
5805,26,0
20637,29,0
4499,7,0
3931,16,0
64600,4,0
12461,36,0
116143,42,0
55900,10,0
27284,4,0
3841,38,0
94056,11,0
10623,65,0
66008,34,0
6997,26,0
60344,7,0
55540,7,0
79018,14,0
8720,19,0
282682,3,0
284100,1,0
66854,4,0
54929,15,0
54914,10,0
4035,87,0
132,15,0
4837,7,0
440712,13,0
84899,8,0
81728,1,0
100529063,3,0
4179,16,0
3707,40,0
644945,16,0
9722,37,0
57620,8,0
353324,11,0
58985,4,0
494514,18,0
851752,4,0
134147,18,0
25970,22,0
2958,23,0
57192,6,0
4015,14,0
11250,5,0
64979,79,0
7984,34,0
54828,33,0
23334,8,0
5860,31,0
24675,1,0
22821,9,0
56342,19,0
79056,9,0
252983,17,0
51430,23,0
202018,4,0
8689,60,0
1649,83,0
2876,34,0
9805,9,0
64689,25,0
7181,32,0
115992,49,0
23149,46,0
167826,28,0
5876,65,0
266971,11,0
12847,19,0
51101,20,0
69556,8,0
5465,81,0
66317,23,0
80149,18,0
84726,36,0
51201,2,0
9965,2,0
157567,22,0
81610,19,0
11078,35,0
7462,13,0
65083,37,0
4338,7,0
64168,16,0
114793,16,0
1286,14,0
4582,43,0
54495,8,0
2788,25,0
2862,4,0
51738,12,0
71924,34,0
22906,19,0
3613,52,0
51095,22,0
6655,39,0
57409,26,0
55669,13,0
891,161,0
100290337,34,0
29117,84,0
57562,101,0
23613,56,0
2125,30,0
64393,28,0
5550,30,0
9338,58,0
5442,27,0
171169,5,0
80262,33,0
7542,30,0
9095,12,0
79190,6,0
9521,55,0
153328,15,0
382010,14,0
65117,28,0
65108,38,0
114907,16,0
262,18,0
51078,14,0
5218,23,0
90,119,0
10714,39,0
4961527,86,0
51132,36,0
11056,32,0
64328,31,0
10509,2,0
131566,10,0
84303,28,0
24413,4,0
27306,13,0
54964,3,0
1209,11,0
93323,59,0
853715,1,0
54189,1,0
12387,15,0
19704,1,0
825,12,0
129049,3,0
909,9,0
26190,17,0
619565,1,0
54883,7,0
23125,7,0
80007,12,0
18536,16,0
84318,41,0
563,15,0
3984,53,0
54961,7,0
55269,51,0
23621,32,0
6404,13,0
71752,13,0
25934,18,0
79088,29,0
10733,65,0
6909,9,0
407043,1,0
5926,33,0
26228,19,0
6345,2,0
238799,47,0
23303,11,0
268281,4,0
63035,16,0
535,58,0
84448,6,0
64714,30,0
9462,43,0
26001,17,0
51187,15,0
56983,18,0
23063,44,0
7162,23,0
140612,5,0
53918,40,0
57646,52,0
13877,26,0
9377,66,0
729852,4,0
10051,66,0
3459,19,0
51447,14,0
1415,9,0
112939,35,0
67711,2,0
122961,10,0
26609,4,0
5191,25,0
441150,7,0
378698,1,0
64100,18,0
27342,57,0
8508,64,0
23588,22,0
7697,12,0
216274,19,0
8302,9,0
51329,38,0
433759,4,0
23274,2,0
55509,24,0
27072,26,0
25780,11,0
3029,34,0
11197,9,0
16534,2,0
8529,6,0
4072,4,0
55297,11,0
3700,5,0
9711,21,0
5533,27,0
3745,14,0
649,17,0
4943,16,0
78989,12,0
7078,14,0
117583,10,0
6001,14,0
1300,9,0
2661,47,0
54497,9,0
29589,1,0
6531,16,0
4626,9,0
9922,14,0
83637,29,0
5260,8,0
231670,26,0
1441,27,0
5319,6,0
4112,6,0
5284,22,0
293142,1,0
5174,37,0
6277,29,0
57488,27,0
6827,28,0
6616,46,0
6812,71,0
51522,18,0
2572,25,0
19241,7,0
3155,26,0
23180,3,0
57690,31,0
79897,9,0
10799,14,0
57472,24,0
5151,20,0
64745,27,0
83539,5,0
8328,79,0
4745,6,0
140886,3,0
133619,24,0
22589,21,0
55623,21,0
10788,43,0
119467,2,0
399088,3,0
84262,29,0
8743,19,0
25573,5,0
84775,3,0
2321,27,0
64839,10,0
29495,7,0
30707,1,0
5268,56,0
6448,12,0
5168,17,0
5625,10,0
7138,71,0
85016,7,0
9895,5,0
57663,3,0
56927,5,0
69837,27,0
2550,21,0
11275,36,0
125228,6,0
4625,38,0
57523,8,0
27238,61,0
26610,15,0
56623,24,0
9616,60,0
23191,65,0
148932,17,0
6319,37,0
83594,8,0
9414,69,0
74370,4,0
84418,10,0
80776,62,0
57696,21,0
54478,18,0
110351,1,0
10712,35,0
23288,20,0
8482,5,0
3920,42,0
55851,13,0
8425,18,0
57333,10,0
84135,29,0
94274,28,0
18637,27,0
55954,28,0
57609,7,0
72776,20,0
7351,21,0
149950,13,0
81855,45,0
75296,49,0
116985,24,0
8555,10,0
55355,36,0
84251,7,0
3651,22,0
54131,1,0
221927,21,0
214931,18,0
4225,22,0
300955,1,0
246330,16,0
72068,19,0
26140,16,0
51264,98,0
57630,64,0
402,21,0
84154,49,0
21973,1,0
6668,18,0
19205,13,0
3400,11,0
2200,22,0
63932,10,0
132954,5,0
3430,9,0
79039,51,0
6882,50,0
84779,11,0
29935,15,0
6296,1,0
76789,10,0
340602,5,0
56987,21,0
23556,7,0
283899,44,0
7405,19,0
17125,2,0
108989,7,0
345062,1,0
27340,29,0
26092,56,0
3224,103,0
3759,18,0
11074,19,0
728269,4,0
54972,51,0
10422,55,0
52276,20,0
84283,30,0
54069,35,0
21853,25,0
4607,15,0
114790,12,0
5015,45,0
130951,11,0
85378,28,0
3281,28,0
3963,19,0
56155,6,0
5332,41,0
50940,20,0
27295,5,0
6484,34,0
9245,13,0
1629,41,0
112,33,0
84164,59,0
149111,9,0
57171,14,0
11221,16,0
92105,42,0
2255,10,0
11072,20,0
84881,16,0
1749,18,0
3754,13,0
81037,24,0
3674,32,0
440258,4,0
