id,role_0,role_1,role_2,role_3,role_4
158506,13,2169,70,8,0
353323,132,9329,7849,797,0
6167,100,21198,1429,3521,0
199834,69,7181,1392,954,0
1522,27,4526,327,24,0
7704,164,26475,12545,821,0
79784,45,8492,912,78,0
10465,158,22404,3773,8630,0
79447,18,6270,102,51,0
6734,35,7363,565,30,0
51734,22,5120,224,7,0
23433,23,3338,242,11,0
3239,43,4141,849,54,0
91392,2,314,1,0,0
163,127,23667,7298,703,0
8365,59,16780,1426,285,0
221496,17,2637,131,5,0
114825,7,2240,19,2,0
3035,118,25660,4038,2865,0
10228,61,6641,1496,334,0
8731,18,8533,99,54,0
23633,81,16099,2969,271,0
4052,18,3074,141,12,0
28977,95,6620,1290,3175,0
3838,223,41876,23090,1663,0
4528,44,6432,654,292,0
6285,39,5406,693,48,0
10397,110,23139,5347,648,0
1797,16,1141,102,18,0
9353,11,3169,51,4,0
23511,49,10600,1023,153,0
7784,9,583,35,1,0
284521,1,8,0,0,0
65265,66,14353,2068,77,0
1616,216,29838,22134,1086,0
8661,133,28146,7515,1263,0
51582,17,2718,122,14,0
51567,34,5083,517,44,0
398,15,1785,97,8,0
645455,101,8212,4919,131,0
10381,121,23928,6801,459,0
5585,114,18602,6156,285,0
5297,40,9847,675,105,0
8737,98,15310,4023,730,0
30001,25,5322,236,64,0
79954,21,3658,158,52,0
134430,58,12124,1304,349,0
204,51,9403,1186,89,0
1947,32,7155,458,38,0
7074,44,8465,855,91,0
151613,14,2349,59,32,0
11345,159,18565,11972,589,0
3586,13,2320,66,12,0
851736,1,1644,0,0,0
6364,5,669,10,0,0
7043,17,2963,115,21,0
125150,7,1417,18,3,0
5892,49,9141,1085,91,0
2826,14,1894,84,7,0
2963,90,14384,3420,585,0
9150,68,7743,1871,407,0
79176,20,4899,165,25,0
90827,6,1434,15,0,0
3857,53,15625,1143,235,0
9694,111,13648,5740,365,0
284654,13,848,76,2,0
55231,14,3354,79,12,0
6249,35,6095,532,63,0
10428,11,4931,38,17,0
1439,35,5653,462,133,0
5290,82,13186,3070,251,0
2248,8,1251,25,3,0
3978,47,11414,783,298,0
4056,4,191,5,1,0
241,7,380,17,4,0
55041,55,6516,1379,106,0
81490,8,1119,23,5,0
286499,13,996,66,12,0
64432,100,7926,1627,3323,0
10360,27,7694,291,60,0
10625,73,18290,2139,489,0
2683,33,4181,486,42,0
80108,13,2573,76,2,0
55588,99,14330,3817,1034,0
548596,27,5552,316,35,0
74470,53,4299,1267,111,0
60493,31,6809,445,20,0
112609,8,2403,22,6,0
56246,7,100,12,9,0
54894,22,5564,197,34,0
5439,74,10358,2039,662,0
10302,27,1603,336,15,0
3563,19,3832,148,23,0
4261,34,8453,470,91,0
3068,212,35278,20250,2116,0
55110,65,10789,1955,125,0
26019,101,16478,4724,326,0
196513,30,4711,365,70,0
8424,15,911,98,7,0
54534,129,8772,4920,3336,0
140938,1,239,0,0,0
55022,20,3117,178,12,0
25827,19,6051,153,18,0
5199,32,6049,423,73,0
22908,18,3837,132,21,0
55670,6,2067,12,3,0
54960,24,4853,99,177,0
22889,14,5335,70,21,0
7071,19,3587,161,10,0
11326,62,4745,1877,14,0
57335,17,3573,119,17,0
55076,2,452,1,0,0
26206,89,7281,3629,287,0
284312,48,5533,1074,54,0
9344,16,3031,106,14,0
6835,56,7437,1405,135,0
57602,37,5245,620,46,0
27037,38,9518,664,39,0
9748,22,5604,209,22,0
10169,27,4272,301,50,0
51545,84,15754,3188,298,0
7076,14,1710,87,4,0
3817,20,4238,179,11,0
482,8,1543,22,6,0
23237,8,650,28,0,0
63898,79,13145,2970,111,0
1316,18,5402,130,23,0
1952,16,1934,118,2,0
4350,96,15755,4338,222,0
9960,34,5934,510,51,0
5313,22,2266,207,24,0
7486,53,14104,1107,271,0
10890,54,13003,1270,161,0
92170,10,3137,43,2,0
157697,2,704,1,0,0
17222,14,931,9,82,0
57587,41,4405,704,116,0
64129,23,4931,238,15,0
27324,16,1659,119,1,0
8935,15,5412,65,40,0
115948,33,2964,497,31,0
51122,26,4601,234,91,0
23029,34,9890,391,170,0
7156,35,5220,445,150,0
3419,54,8759,1244,187,0
54644,7,298,21,0,0
727957,4,92,6,0,0
282335,2,1722,0,1,0
10120,49,7949,987,189,0
708,233,43212,23816,3212,0
23608,77,7236,2889,37,0
222166,21,8473,176,34,0
8995,1,5,0,0,0
8784,6,1733,8,7,0
54957,17,6281,125,11,0
379,22,4725,220,11,0
23162,36,5600,554,76,0
3678,50,8312,1124,101,0
5020,6,581,15,0,0
7867,24,8603,241,35,0
23223,66,19769,1636,509,0
26985,67,9687,2011,200,0
5170,106,15625,5249,316,0
8498,61,14983,1640,190,0
391356,7,1883,21,0,0
83746,75,10003,2566,209,0
4637,143,30687,6829,3324,0
3938,16,1551,67,53,0
4759,23,2781,224,29,0
80306,83,11979,2613,790,0
25937,34,5487,515,46,0
73804,14,738,91,0,0
58524,73,13135,2324,304,0
11920,6,1160,10,5,0
23190,26,5112,293,32,0
9354,26,5833,314,11,0
8344,100,22675,2240,2710,0
8458,53,7433,1328,50,0
4931,27,8764,292,59,0
23244,69,14260,2153,193,0
404636,11,461,45,10,0
20826,46,9230,835,200,0
10494,57,9695,1373,223,0
84271,66,15055,1984,161,0
10332,9,669,34,2,0
2705,24,6460,241,35,0
5217,49,7603,1102,74,0
22927,33,8083,448,80,0
5588,136,16525,8589,591,0
164312,6,1573,13,2,0
4729,86,5802,2146,1509,0
4331,63,10547,1727,226,0
2967,46,5866,561,474,0
22797,11,1071,52,3,0
5771,39,8633,640,101,0
10621,43,5750,783,120,0
21951,17,1286,132,4,0
7494,31,5055,430,35,0
67490,59,4476,1697,14,0
114984,17,4154,133,3,0
27034,63,4000,1529,424,0
8687,74,7618,2554,147,0
140807,20,2672,187,3,0
80232,57,12383,1424,172,0
64783,170,27966,5329,9036,0
26528,80,19438,2675,485,0
3030,106,20795,5046,519,0
196528,38,5183,516,187,0
158405,14,1294,91,0,0
733,3,311,2,1,0
4282,77,14834,2660,266,0
6860,12,3294,51,15,0
3305,163,31661,12130,1073,0
10527,94,24146,3951,420,0
92736,41,6827,77,743,0
23787,51,7116,1092,183,0
3577,21,1820,195,15,0
5473,26,2777,314,11,0
55226,156,36929,4908,7182,0
5814,29,8901,344,62,0
10730,38,4746,665,38,0
51726,86,18756,3415,240,0
55139,11,4863,51,4,0
10053,36,4535,544,86,0
1174,26,5397,246,79,0
54532,26,3540,316,9,0
100328572,2,92,1,0,0
116461,27,2876,324,27,0
9761,22,6756,214,17,0
5575,93,14124,4130,148,0
7565,13,2493,67,11,0
284996,73,17540,751,1877,0
84294,36,12215,562,68,0
4988,77,7591,2839,87,0
8471,105,24639,4849,611,0
4342,65,12109,1976,104,0
6002,18,1961,144,9,0
5534,30,5238,402,33,0
10054,85,16095,3211,359,0
10726,89,17166,3654,262,0
55173,104,11765,1986,3370,0
13627,34,3698,513,48,0
1615,86,23832,2886,769,0
23035,14,1126,70,21,0
9672,39,4803,679,62,0
4125,21,4178,199,11,0
9147,20,5122,162,28,0
4999,65,9937,1747,333,0
1965,87,23294,3188,553,0
9114,86,12314,3208,447,0
381644,65,5319,1888,192,0
90480,93,18050,4046,232,0
56420,31,4412,410,55,0
4100,79,7022,3043,38,0
84969,22,3846,215,16,0
7040,108,11605,5544,234,0
440051,53,5653,764,614,0
9411,12,3134,64,2,0
255626,95,12189,3933,532,0
8970,18,4522,132,21,0
5411,144,27087,6224,4072,0
60625,93,16947,1059,3219,0
64776,13,1545,64,14,0
375567,55,5385,1252,233,0
688,62,17672,1517,374,0
4519,73,2357,1458,1170,0
4731,79,7289,1639,1442,0
6385,27,4636,321,30,0
3295,72,13112,2127,429,0
8871,13,3639,55,23,0
8892,56,11889,1232,308,0
68581,72,4932,2512,44,0
402643,7,1389,18,3,0
10277,77,14216,2576,350,0
84905,13,2685,78,0,0
3207,8,1712,19,9,0
11325,50,16112,973,252,0
10200,42,5161,768,93,0
8666,60,14188,1406,364,0
84616,65,5856,1189,891,0
4092,94,13830,3950,421,0
3572,43,7015,793,110,0
362,11,2974,54,1,0
147804,1,36,0,0,0
286343,16,3560,117,3,0
10398,30,6286,383,52,0
51070,22,4649,218,13,0
57703,178,21423,5149,10604,0
162333,8,3639,27,1,0
853973,1,290,0,0,0
762,6,284,15,0,0
16709,73,8418,2401,227,0
8971,146,30260,4314,6271,0
26130,36,11780,561,69,0
5922,2,75,1,0,0
376267,4,1246,6,0,0
9656,194,32667,17223,1498,0
283576,4,260,6,0,0
10550,34,3083,540,21,0
51562,85,8325,3436,134,0
5318,60,12701,1615,155,0
5764,105,9293,5343,117,0
148066,12,1738,65,1,0
9551,54,7096,1264,167,0
7421,125,18315,6852,898,0
208768,1,178,0,0,0
23348,5,1980,9,1,0
2181,51,10906,1156,119,0
79968,46,10179,909,126,0
3091,180,30424,14700,1410,0
1999,58,10746,1523,130,0
337880,110,9007,5240,755,0
22872,51,13500,1138,137,0
10427,35,9505,493,102,0
10254,74,12727,2453,248,0
55215,51,13110,1175,100,0
64395,119,10207,6884,137,0
84256,23,5778,243,10,0
146664,108,7311,5180,598,0
9170,8,1183,25,3,0
140901,6,3005,9,6,0
237459,1,318,0,0,0
9373,38,9572,604,99,0
2923,142,23699,9288,723,0
84167,11,4844,50,5,0
60491,167,14462,13475,386,0
118881,69,4825,2270,76,0
10901,15,1823,104,1,0
403,14,2226,89,2,0
54517,42,9707,778,83,0
8672,37,7744,554,112,0
9844,20,3554,181,9,0
57541,20,2267,185,5,0
19386,77,7689,2592,334,0
331,162,21692,12282,759,0
10213,120,17546,5292,1848,0
29956,39,4601,707,34,0
2737,29,5519,347,59,0
10283,93,16162,1124,3154,0
79959,204,24151,20004,702,0
10572,41,8015,779,41,0
29105,137,16714,950,8366,0
51504,50,11887,1033,192,0
55322,6,2263,15,0,0
1337,18,2695,102,51,0
7384,120,15076,5487,1653,0
4739,68,12017,2112,166,0
2491,43,7947,218,685,0
51773,59,11320,1003,708,0
67465,35,6287,232,363,0
80830,9,2276,35,1,0
79876,80,9307,3050,110,0
2625,42,7022,809,52,0
2994,5,868,8,2,0
51643,33,2454,516,12,0
55827,36,7837,587,43,0
4478,146,22600,9735,850,0
267,111,17706,5428,677,0
27132,32,9386,474,22,0
283303,9,1395,29,7,0
5226,65,11927,1876,204,0
20227,22,2700,183,48,0
55742,35,7552,538,57,0
9779,19,5425,149,22,0
3623,10,1520,35,10,0
3625,10,253,20,25,0
10472,13,2804,72,6,0
353133,67,4844,1445,766,0
2873,68,12613,1833,445,0
7629,71,12817,2378,107,0
51128,15,1319,103,2,0
170506,198,36536,10149,9354,0
100356064,3,185,1,2,0
10787,44,10210,763,183,0
11031,31,5112,421,44,0
8649,85,10200,3413,157,0
79682,81,9161,2489,751,0
54331,51,4318,1079,196,0
8912,7,768,21,0,0
3972,7,705,18,3,0
3973,16,1299,110,10,0
26275,32,3788,467,29,0
5547,26,2530,306,19,0
100526836,67,8319,2022,189,0
4144,45,14840,867,123,0
856862,10,3159,36,9,0
23558,21,2347,207,3,0
8356,78,12782,2538,465,0
23177,22,3612,211,20,0
65003,139,16609,6146,3445,0
79839,88,10146,3483,345,0
8148,99,27474,3785,1066,0
6907,52,9966,1139,187,0
3386,17,3897,114,22,0
51560,29,5485,365,41,0
2903,36,5964,534,96,0
56478,57,9632,1497,99,0
1102,12,3226,61,5,0
7923,39,1741,504,237,0
1164,25,6090,230,70,0
389677,21,4071,183,27,0
1558,14,941,58,33,0
11518,2,619,1,0,0
3694,10,2507,31,14,0
7259,25,7892,281,19,0
142689,28,3898,356,22,0
154664,5,1548,8,2,0
854889,2,1662,1,0,0
353132,70,6619,1341,1074,0
692089,1,462,0,0,0
60626,37,7303,613,53,0
64219,53,9112,1282,96,0
908,190,32407,15950,2005,0
2673,79,16326,2792,289,0
51426,41,3550,784,36,0
83747,8,3567,3,25,0
493861,27,2054,330,21,0
80142,17,1558,120,16,0
9156,26,5427,276,49,0
4835,16,4583,115,5,0
348110,13,3251,73,5,0
215387,18,1319,146,7,0
121599,4,2386,5,1,0
51121,92,20828,2784,1402,0
56852,74,10337,2555,146,0
55327,42,6069,755,106,0
8896,167,20841,5143,8718,0
9381,2,487,1,0,0
1374,57,11480,1473,123,0
5684,299,40514,40960,3591,0
10059,58,10221,1561,92,0
25820,42,8173,787,74,0
162427,71,6763,2435,50,0
7905,51,2953,1248,27,0
7106,44,5480,711,235,0
8646,54,8770,1019,412,0
22827,258,36221,22031,11122,0
7073,81,18032,2917,323,0
55466,43,9660,749,154,0
29991,7,161,21,0,0
653404,19,2953,168,3,0
203328,20,2675,186,4,0
50489,5,190,9,1,0
55593,21,6398,193,17,0
23414,18,3707,115,38,0
6541,11,5434,49,6,0
4820,14,4102,80,11,0
80324,37,4871,618,48,0
79811,22,5275,208,23,0
79871,65,8745,1754,326,0
54438,41,5332,803,17,0
60509,2,313,1,0,0
54585,26,4304,301,24,0
53972,1,521,0,0,0
152189,2,1112,1,0,0
9736,41,5164,619,201,0
57129,102,5699,1830,3321,0
57655,16,1266,118,2,0
51150,82,10107,3256,65,0
5334,38,976,254,449,0
8526,26,2626,216,109,0
4915,40,8103,699,81,0
4335,16,4619,99,21,0
98,11,675,27,28,0
58487,17,6234,118,18,0
10688,1,89,0,0,0
9092,225,33741,13120,12080,0
4130,36,8206,565,65,0
7518,43,6163,835,68,0
80114,3,521,3,0,0
55011,62,9067,1556,335,0
23299,67,8087,2134,77,0
5669,22,985,227,4,0
80308,41,7516,768,52,0
23624,40,9231,654,126,0
40,6,511,10,5,0
80856,28,4944,363,15,0
5570,8,1494,23,5,0
140902,3,2968,3,0,0
51100,79,9814,2828,253,0
4919,8,2763,28,0,0
50619,50,7047,1196,29,0
5862,114,15460,6039,402,0
445,90,11664,3730,275,0
1586,37,2962,531,135,0
5447,38,6636,652,51,0
126069,10,2735,33,12,0
79710,10,4333,41,4,0
51373,87,4677,740,3001,0
100359600,1,247,0,0,0
1977,73,13865,2384,244,0
11212,63,6458,1784,169,0
5105,98,18775,4324,429,0
7187,138,14704,8923,530,0
10198,31,6416,306,159,0
29760,50,7660,1013,212,0
388512,22,849,221,10,0
2690,53,8913,1203,175,0
5780,25,6729,274,26,0
55388,60,12977,1571,199,0
10844,86,18456,3135,520,0
55142,99,15730,4399,452,0
54930,37,7211,473,193,0
7248,117,18269,6500,286,0
70470,34,2147,466,95,0
2532,8,142,26,2,0
240,31,7404,446,19,0
5001,41,5979,676,144,0
112858,53,8506,1217,161,0
129831,36,5452,606,24,0
55143,53,9160,1295,83,0
51066,3,477,2,1,0
1378,11,806,52,3,0
9372,52,8614,1238,88,0
4758,29,3233,319,87,0
55907,38,5685,635,68,0
7126,57,11576,1475,121,0
10021,7,1312,13,8,0
13194,53,5852,1173,205,0
222698,4,1559,6,0,0
2153,16,2876,111,9,0
8475,2,33,0,1,0
54709,50,6204,1068,157,0
6941,13,3989,71,7,0
26271,37,7573,456,210,0
25921,20,3607,154,36,0
7345,63,21199,1658,295,0
84872,44,3993,857,89,0
978,45,6009,955,35,0
2785,20,966,54,136,0
2790,29,2230,246,160,0
4312,25,2140,281,19,0
29126,46,2630,1012,23,0
91949,27,5301,282,69,0
7448,97,18783,4056,600,0
9128,225,32908,15670,9530,0
91452,20,4662,171,19,0
54343,4,378,0,6,0
8417,94,8844,3954,417,0
51026,179,14702,14959,972,0
2110,65,4750,736,1344,0
55536,60,10635,1605,165,0
3420,33,10378,445,83,0
6156,238,43732,15968,12235,0
10179,64,11026,1749,267,0
26505,78,16278,2716,287,0
83896,89,6805,3543,373,0
56605,17,2520,115,21,0
57552,5,332,10,0,0
3176,14,1336,68,23,0
64773,10,3184,35,10,0
23030,18,3790,125,28,0
10475,36,7435,575,55,0
5036,123,30046,6391,1112,0
80331,9,1685,31,5,0
7832,25,3666,273,27,0
9807,17,3400,123,13,0
80153,34,8915,455,106,0
26931,5,807,9,1,0
200523,44,6184,795,151,0
57591,25,7727,254,46,0
664,52,3302,1233,93,0
55527,19,3895,166,5,0
50754,4,387,6,0,0
64764,14,2801,88,3,0
27241,12,393,48,18,0
9729,29,5921,388,18,0
2767,50,5355,1137,88,0
5739,14,1676,78,13,0
153657,22,1676,221,10,0
4109,38,4021,679,24,0
6445,8,2298,14,14,0
8910,7,614,15,6,0
56505,88,6642,3463,365,0
51728,15,1219,43,62,0
84329,7,406,21,0,0
4036,56,5604,1491,49,0
280717,1,55,0,0,0
65983,27,3012,343,8,0
110809,70,8040,2093,322,0
2189,60,6354,1568,202,0
154075,7,1225,20,1,0
192111,62,17377,1725,166,0
4802,87,12857,3535,206,0
90326,4,2436,5,1,0
2152,23,4936,228,25,0
222484,45,6039,948,42,0
85007,5,488,10,0,0
167227,72,6524,2413,143,0
28990,15,2167,101,4,0
51295,110,12517,5558,437,0
85369,46,8842,754,281,0
4513,69,11341,1903,443,0
27124,39,5097,549,192,0
16765,8,1314,26,2,0
2162,14,2577,78,13,0
5584,179,26779,15098,833,0
13859,7,490,18,3,0
11337,102,8409,4784,367,0
23208,14,4077,83,8,0
11017,139,16189,1145,8446,0
227197,1,387,0,0,0
5732,3,53,1,2,0
5737,14,233,88,3,0
54386,160,14248,12310,410,0
6672,58,8154,1520,133,0
5431,133,23451,7512,1266,0
79677,47,3762,1041,40,0
28999,20,3176,177,13,0
667,82,14942,3100,221,0
65062,149,5335,10915,111,0
339665,3,304,3,0,0
80864,9,649,36,0,0
4189,27,4796,340,11,0
1130,42,6454,822,39,0
57060,9,464,33,3,0
9796,36,3709,622,8,0
51651,24,2844,261,15,0
4782,40,6411,737,43,0
24139,19,3640,166,5,0
22796,26,4384,265,60,0
84342,23,1933,193,60,0
80975,7,133,21,0,0
127495,10,897,43,2,0
4645,46,7233,871,164,0
29941,45,6188,972,18,0
873,52,15010,1230,96,0
51001,29,6718,367,39,0
277,4,213,6,0,0
4589,23,504,248,5,0
7490,54,10318,1353,78,0
64975,101,7237,1909,3141,0
729540,5,1497,9,1,0
3090,29,5791,303,103,0
856154,1,1644,0,0,0
22929,56,8244,1465,75,0
388646,12,1109,64,2,0
84061,39,7755,597,144,0
6275,73,12847,2511,117,0
18518,2,297,0,1,0
23583,38,4418,554,149,0
11075,41,6382,762,58,0
55917,40,6833,558,222,0
51637,82,21989,2644,677,0
10643,293,46681,25708,17070,0
5734,15,3402,84,21,0
10618,65,5926,2031,49,0
3163,58,8175,1596,57,0
374882,7,289,21,0,0
31,82,19683,3060,261,0
8536,42,7169,794,67,0
55860,31,2606,363,102,0
57594,108,12257,5571,207,0
114803,14,4604,67,24,0
23467,2,22,0,1,0
4885,5,76,8,2,0
3848,111,23713,5379,726,0
6523,3,1320,2,1,0
712,30,3872,395,40,0
715,11,2775,44,11,0
2530,24,1589,268,8,0
65986,37,4417,652,14,0
20466,32,4556,394,102,0
912,11,1129,44,11,0
9047,39,6076,674,67,0
10535,41,3829,805,15,0
26063,14,5597,83,8,0
162968,39,8362,623,118,0
151903,26,2391,260,65,0
29068,25,2437,288,12,0
2539,75,12803,2447,328,0
9266,39,6645,658,83,0
79706,25,7032,179,121,0
8683,195,33626,8845,10070,0
120,35,8271,528,67,0
3362,29,3488,384,22,0
23154,30,7757,409,26,0
10379,28,4827,353,25,0
26145,19,4136,164,7,0
7227,25,3987,276,24,0
8192,16,2701,115,5,0
5241,79,14433,2722,359,0
4701,119,8180,5401,1620,0
103573,10,1975,42,3,0
9066,9,2335,28,8,0
51065,135,27784,4318,4727,0
23549,31,3708,448,17,0
55690,19,4634,142,29,0
84680,4,403,6,0,0
545389,29,2321,362,44,0
23466,61,9280,1693,137,0
51352,20,5438,156,34,0
4900,17,2545,127,9,0
121391,16,1914,113,7,0
8900,82,14935,2968,353,0
6744,50,9548,1073,152,0
29665,10,2729,18,27,0
79720,44,7861,852,94,0
23122,44,12793,852,94,0
4893,34,4950,541,20,0
339229,44,834,937,9,0
585,38,4740,660,43,0
246333,1,247,0,0,0
23397,46,8931,920,115,0
5289,38,9034,613,90,0
22859,19,3927,161,10,0
22943,17,2548,132,4,0
653269,11,562,54,1,0
7253,41,5214,778,42,0
1200,18,4593,135,18,0
27287,90,6092,3733,272,0
408029,4,467,6,0,0
84950,33,9969,413,115,0
1544,30,335,164,271,0
154865,48,8403,1054,74,0
28996,77,11690,2579,347,0
26118,18,3531,102,51,0
55266,7,2540,19,2,0
57146,20,2868,177,13,0
64901,7,2472,19,2,0
8045,33,4713,475,53,0
5304,17,2678,135,1,0
27246,41,12862,749,71,0
79621,40,2900,768,12,0
5654,20,2887,182,8,0
1039,82,8265,3142,179,0
5275,13,581,78,0,0
727956,4,939,6,0,0
7179,3,1004,3,0,0
57161,36,6675,599,31,0
89870,42,5688,797,64,0
344387,11,2263,49,6,0
80139,13,990,77,1,0
200424,6,3236,14,1,0
23564,38,5035,679,24,0
8805,80,14434,2719,441,0
732272,68,7313,2157,121,0
8553,88,12475,3570,258,0
92675,11,1528,52,3,0
28984,8,1730,25,3,0
51451,11,1783,47,8,0
3805,9,1358,33,3,0
51106,10,2532,37,8,0
4833,38,6661,647,56,0
160,121,21885,6288,972,0
25759,11,4709,42,13,0
4916,25,8117,251,49,0
10412,47,7242,785,296,0
5005,4,193,6,0,0
8729,42,8117,787,74,0
5902,48,13573,1021,107,0
4547,6,582,10,5,0
165918,46,7987,954,81,0
23163,54,9143,1271,160,0
57664,8,1193,25,3,0
9021,79,13547,2840,241,0
166379,13,1384,41,37,0
10592,84,15271,3165,321,0
5802,42,6582,823,38,0
16571,28,1315,375,3,0
1161,38,7785,469,234,0
399693,72,12649,2429,127,0
1829,49,9490,987,189,0
69159,4,938,2,4,0
51686,16,1903,114,6,0
116115,70,5537,2349,66,0
115106,133,19465,8008,770,0
23522,66,4388,2081,64,0
220074,2,1928,1,0,0
55681,130,28321,2766,5619,0
51143,47,9689,929,152,0
1215,10,613,43,2,0
3553,23,6319,233,20,0
9228,29,5848,332,74,0
7265,93,12232,4034,244,0
56906,16,5197,108,12,0
91445,66,12455,1981,164,0
57448,50,7134,1176,49,0
79159,93,12384,3812,466,0
124626,10,238,45,0,0
10956,68,7506,2117,161,0
29855,12,1175,54,12,0
2931,93,13399,4075,203,0
23195,45,9834,921,69,0
54675,4,334,5,1,0
1871,42,6802,774,87,0
4605,54,8107,1286,145,0
57720,2,643,1,0,0
6339,5,1097,5,5,0
7023,109,14524,5595,291,0
87178,28,6898,331,47,0
171568,22,3075,139,92,0
11128,60,9347,1466,304,0
23649,68,9779,1977,301,0
728071,9,985,35,1,0
1565,5,215,6,4,0
1456,14,3257,86,5,0
2287,48,14491,904,224,0
9310,5,690,10,0,0
55223,24,3129,269,7,0
6240,41,10181,748,72,0
80270,47,7831,879,202,0
128977,32,4754,432,64,0
4692,62,8471,1840,51,0
23741,27,5431,315,36,0
57037,27,2361,319,32,0
5019,82,8532,3021,300,0
2222,28,4695,362,16,0
9704,8,667,28,0,0
26576,60,11429,1319,451,0
24851,1,247,0,0,0
23097,63,4994,1427,526,0
90864,12,3821,62,4,0
340069,13,1591,75,3,0
1452,141,26706,9181,689,0
55749,62,15549,1734,157,0
29945,61,5941,1298,532,0
10749,33,6693,475,53,0
6092,27,2522,343,8,0
54949,30,3887,409,26,0
9247,33,4237,487,41,0
11281,141,10843,9639,231,0
8520,62,12257,1573,318,0
5522,39,4379,616,125,0
4299,38,5256,594,109,0
140858,28,1630,370,8,0
26586,36,5809,559,71,0
3737,23,1582,207,46,0
2672,17,4849,108,28,0
9777,46,4177,1006,29,0
800,51,15146,1119,156,0
5133,33,5992,151,377,0
55212,30,2635,366,69,0
4724,97,8700,2998,1658,0
79609,14,3415,79,12,0
51068,58,7613,1540,113,0
10617,67,8308,2049,162,0
57132,39,4981,582,159,0
9963,28,8015,248,130,0
3093,107,17569,5311,360,0
22888,22,3865,194,37,0
1814,22,3034,217,14,0
54102,4,109,6,0,0
3732,40,5519,701,79,0
3112,4,76,3,3,0
4713,75,3884,1267,1508,0
9824,27,5635,218,133,0
3856,96,18416,4237,323,0
80218,30,3371,406,29,0
84340,11,2017,53,2,0
114757,4,374,6,0,0
10425,73,13858,2489,139,0
23479,23,4306,239,14,0
118980,15,2131,98,7,0
23093,23,3701,199,54,0
4801,52,10073,1164,162,0
54499,46,8927,905,130,0
114883,22,5228,209,22,0
8907,111,15641,5854,251,0
283237,52,9250,1228,98,0
84701,17,3690,85,51,0
89958,19,3648,159,12,0
81624,28,7885,343,35,0
8473,118,19291,6370,533,0
57521,86,16284,3306,349,0
353143,38,3824,275,428,0
3872,38,10060,590,113,0
26054,13,3040,73,5,0
1801,23,7368,227,26,0
26108,9,2218,31,5,0
856607,6,2101,10,5,0
213,198,17806,19091,412,0
26165,4,392,6,0,0
154313,60,8777,1675,95,0
388818,94,8314,3696,675,0
202151,7,1572,20,1,0
113174,36,3440,626,4,0
7709,38,7314,638,65,0
4751,50,5728,1089,136,0
16440,1,1644,0,0,0
51067,24,5367,234,42,0
22884,18,6104,134,19,0
3804,8,2980,26,2,0
6317,30,5107,405,30,0
23567,42,6469,774,87,0
643314,6,3003,15,0,0
84313,36,3241,593,37,0
51028,37,8035,596,70,0
5792,51,8469,1169,106,0
7264,34,6347,523,38,0
122953,30,9619,331,104,0
2553,37,3558,647,19,0
134359,70,8731,2153,262,0
64770,80,11493,2624,536,0
23426,59,8010,1551,160,0
26060,73,15381,2441,187,0
1511,40,4207,758,22,0
117283,26,6535,301,24,0
11143,75,13953,2520,255,0
6721,111,14625,5784,321,0
56891,35,4969,563,32,0
6173,135,23001,1979,7066,0
8546,63,8603,1766,187,0
64092,13,4194,59,19,0
3316,121,13791,7052,208,0
12462,39,5448,655,86,0
64223,47,7846,995,86,0
201501,4,237,6,0,0
55802,52,9123,1174,152,0
124637,32,1540,228,268,0
1327,67,9131,1822,389,0
71890,28,1890,340,38,0
85364,16,7417,77,43,0
1368,32,6346,390,106,0
8668,164,33000,9608,3758,0
4926,111,28480,5441,664,0
23215,33,11383,482,46,0
10975,73,2293,1527,1101,0
3211,11,1670,43,12,0
93380,117,13803,6318,468,0
54542,17,5242,110,26,0
55661,59,15846,1135,576,0
8411,48,6221,1069,59,0
3293,32,1222,260,236,0
163126,16,4140,94,26,0
5054,37,4371,619,47,0
57510,77,17862,2701,225,0
51225,81,7376,3072,168,0
51684,61,5698,1792,38,0
55061,41,1813,817,3,0
79937,15,838,103,2,0
4714,92,6291,2517,1669,0
26502,19,3700,165,6,0
5525,47,5326,957,124,0
8216,56,5586,1509,31,0
10743,24,3458,260,16,0
51116,178,27056,8995,6758,0
847,64,11754,1674,342,0
6786,25,2870,283,17,0
5141,30,2083,422,13,0
27154,18,4791,95,58,0
6620,22,4691,205,26,0
1748,115,26532,1097,5458,0
2059,76,9124,2775,75,0
9712,19,6508,163,8,0
4644,63,11859,1634,319,0
75991,6,845,15,0,0
57823,16,965,120,0,0
26232,28,4544,347,31,0
4898,58,9748,1553,100,0
1839,14,1787,81,10,0
8565,57,16818,1424,172,0
3554,29,3424,355,51,0
2740,57,5736,1558,38,0
55530,4,546,5,1,0
51564,87,16965,3392,349,0
100288797,33,2641,521,7,0
6901,92,5920,4117,69,0
5066,27,3180,337,14,0
92906,26,6717,291,34,0
397,20,5714,167,23,0
100009225,3,273,2,1,0
7332,141,22893,9265,605,0
143686,4,2698,5,1,0
2770,105,6013,5229,231,0
55193,47,11035,853,228,0
2629,52,8862,1216,110,0
177,14,5004,80,11,0
10129,5,2352,9,1,0
7391,86,14005,3424,231,0
27349,36,4539,606,24,0
113179,6,420,15,0,0
